chapter	pdf_pages	section	source_kind	material_type	german	canonical_german	editorial_decision	editorial_note	editorial_references	decision	existing_deck_ids	existing_source_texts	proposed_target_deck_id	review_flags	source_note
4	95	Freunde	Lernwortschatz	phrase	der beste Freund	der beste Freund	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-keluarga-orang		
4	95	Freunde	Lernwortschatz	phrase	die Gruppe	die Gruppe	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-keluarga-orang		
4	95	Freunde	Lernwortschatz	phrase	der Klassenkamerad	der Klassenkamerad	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-keluarga-orang		
4	95	Freunde	Lernwortschatz	phrase	der Besuch	der Besuch	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-keluarga-orang		
4	95	Zeitangaben	Lernwortschatz	phrase	am Wochenende	am Wochenende	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 110.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	EXACT_SOURCE_MATCH	de-id-a1-frasa-sehari-hari	Am Wochenende.	de-id-a1-frasa-keluarga-orang	REPEATED_IN_BOOK	
4	95	Zeitangaben	Lernwortschatz	phrase	jeden Tag	jeden Tag	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 114.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-keluarga-orang	REPEATED_IN_BOOK	
4	95	Zeitangaben	Lernwortschatz	word	morgens	morgens	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 106.	Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	95	Zeitangaben	Lernwortschatz	word	mittags	mittags	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	95	Zeitangaben	Lernwortschatz	word	abends	abends	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 107.	Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	95	Zeitangaben	Lernwortschatz	word	früh	früh	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	95	Zeitangaben	Lernwortschatz	word	spät	spät	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	95	Zeitangaben	Lernwortschatz	word	manchmal	manchmal	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	95	Zeitangaben	Lernwortschatz	word	oft	oft	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	95	Zeitangaben	Lernwortschatz	word	immer	immer	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	95	Trennbare Verben	Lernwortschatz	word	anfangen	anfangen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	95	Trennbare Verben	Lernwortschatz	word	anrufen	anrufen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	95	Trennbare Verben	Lernwortschatz	word	mitmachen	mitmachen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	95	Trennbare Verben	Lernwortschatz	word	abholen	abholen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	95	Trennbare Verben	Lernwortschatz	word	einladen	einladen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	95	Trennbare Verben	Lernwortschatz	word	mitbringen	mitbringen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	95	Trennbare Verben	Lernwortschatz	word	mitkommen	mitkommen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	95	Trennbare Verben	Lernwortschatz	word	vorstellen	vorstellen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	95	Trennbare Verben	Lernwortschatz	word	einsammeln	einsammeln	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	95	Trennbare Verben	Lernwortschatz	word	einkaufen	einkaufen	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 103.	Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	96	Adjektive	Lernwortschatz	word	freundlich	freundlich	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	96	Adjektive	Lernwortschatz	word	sportlich	sportlich	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	lustig	lustig	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	96	Adjektive	Lernwortschatz	word	laut	laut	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	leise	leise	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	cool	cool	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	gemütlich	gemütlich	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	warm	warm	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-waktu-cuaca-angka-word	warm	de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	96	Adjektive	Lernwortschatz	word	kalt	kalt	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	96	Adjektive	Lernwortschatz	word	müde	müde	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	müde	de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	96	Adjektive	Lernwortschatz	word	glücklich	glücklich	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	schlank	schlank	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	stark	stark	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	süß	süß	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	96	Adjektive	Lernwortschatz	word	fleißig	fleißig	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	faul	faul	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	entspannt	entspannt	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	jung	jung	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_NEW_DECK			de-id-a1-kata-identitaet-familie		
4	96	Adjektive	Lernwortschatz	word	neu	neu	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	neu	de-id-a1-kata-identitaet-familie	REPEATED_IN_BOOK	
4	97	Familie beschreiben	Redemittel	sentence	In meiner Familie gibt es … Personen.	In meiner Familie gibt es … Personen.	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
4	97	Familie beschreiben	Redemittel	sentence	Ich habe … Geschwister.	Ich habe … Geschwister.	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
4	97	Familie beschreiben	Redemittel	sentence	Ich habe einen Bruder.	Ich habe einen Bruder.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
4	97	Familie beschreiben	Redemittel	sentence	Ich habe eine Schwester.	Ich habe eine Schwester.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
4	97	Familie beschreiben	Redemittel	phrase	Mein Vater heißt …	Mein Vater heißt …	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-keluarga-orang	PATTERN_OR_PLACEHOLDER	
4	97	Familie beschreiben	Redemittel	phrase	Meine Mutter heißt …	Meine Mutter heißt …	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-keluarga-orang	PATTERN_OR_PLACEHOLDER	
4	97	Familie beschreiben	Redemittel	phrase	Mein Bruder heißt …	Mein Bruder heißt …	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-keluarga-orang	PATTERN_OR_PLACEHOLDER	
4	97	Familie beschreiben	Redemittel	phrase	Meine Schwester heißt …	Meine Schwester heißt …	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_NEW_DECK			de-id-a1-frasa-keluarga-orang	PATTERN_OR_PLACEHOLDER	
4	97	Familie beschreiben	Redemittel	sentence	Er ist freundlich.	Er ist freundlich.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
4	97	Familie beschreiben	Redemittel	sentence	Sie ist nicht müde.	Sie ist nicht müde.	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata		
4	97	Familie beschreiben	Redemittel	sentence	Er spielt gern …	Er spielt gern …	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
4	97	Familie beschreiben	Redemittel	sentence	Sie macht gern …	Sie macht gern …	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
4	97	Familie beschreiben	Redemittel	sentence	Wir machen zusammen …	Wir machen zusammen …	KEEP_AS_PATTERN_ONLY	Berguna sebagai pola Redemittel, tetapi jangan dimasukkan sebagai kartu final sebelum placeholder diisi dengan contoh natural.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-kalimat-nyata	PATTERN_OR_PLACEHOLDER	
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Beruf, die Berufe	der Beruf, die Berufe	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Chef, die Chefs	der Chef, die Chefs	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Kunde, die Kunden	der Kunde, die Kunden	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Kollege, die Kollegen	der Kollege, die Kollegen	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Kollegin, die Kolleginnen	die Kollegin, die Kolleginnen	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Autowerkstatt, die Autowerkstätten	die Autowerkstatt, die Autowerkstätten	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Arbeit, die Arbeiten	die Arbeit, die Arbeiten	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Arbeitszeit, die Arbeitszeiten	die Arbeitszeit, die Arbeitszeiten	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Aufgabe, die Aufgaben	die Aufgabe, die Aufgaben	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Bericht, die Berichte	der Bericht, die Berichte	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Besprechung, die Besprechungen	die Besprechung, die Besprechungen	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	das Büro, die Büros	das Büro, die Büros	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Computer, die Computer	der Computer, die Computer	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Drucker, die Drucker	der Drucker, die Drucker	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die E-Mail, die E-Mails	die E-Mail, die E-Mails	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	der Termin, die Termine	der Termin, die Termine	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Berufe und Arbeitsplatz	Lernwortschatz	phrase	die Geschäftsreise	die Geschäftsreise	RECLASSIFY_AS_WORD	Nomina berartikel salah terklasifikasi sebagai frasa akibat heuristik inventaris; perlakukan sebagai kata dan tambahkan jamak jika relevan.	Goethe A1 Wortliste; Deutsche Welle Nicos Weg A1	ADD_TO_EXISTING_DECK			de-id-a1-frasa-pekerjaan		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	arbeiten	arbeiten	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 105.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-inti	arbeiten	de-id-a1-kata-profesi	REPEATED_IN_BOOK	
5	116	Arbeitstätigkeiten	Lernwortschatz	word	drucken	drucken	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	erledigen	erledigen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	erklären	erklären	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	sagen	sagen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	schreiben	schreiben	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	starten	starten	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	treffen	treffen	MERGE_BOOK_DUPLICATE	Gabungkan dengan rekaman sumber pertama baris data 205.	Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi	REPEATED_IN_BOOK	
5	116	Arbeitstätigkeiten	Lernwortschatz	word	vorbereiten	vorbereiten	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	ausschalten	ausschalten	KEEP_EXISTING	Bentuk Jerman dan kategori telah tersedia; bandingkan arti Indonesia saat implementasi, jangan menambah kartu baru.	Goethe A1 Wortliste; Duden/DWDS	EXACT_SOURCE_MATCH	de-id-a1-kata-rumah-diri	ausschalten	de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	gefallen	gefallen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	geben	geben	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	können	können	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	müssen	müssen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	sollen	sollen	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
5	116	Arbeitstätigkeiten	Lernwortschatz	word	anbieten	anbieten	VERIFY_BEFORE_ADD		Goethe A1 Wortliste; Duden/DWDS	ADD_TO_EXISTING_DECK			de-id-a1-kata-profesi		
